latitude,elevation,name,url,photo,hasMap,longitude
47° 0′ 12″ N,3425,Verpeilspitze,https://de.wikipedia.org/wiki/Verpeilspitze,https://de.wikipedia.org/wiki/Datei:VerpeilspitzeFromParstleswand.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Verpeilspitze&language=de&params=47.003333333333_N_10.805_E_dim:5000_region:AT-7_type:mountain(3425),10° 48′ 18″ O
47° 8′ 55″ N,2512,Venet (Berg),https://de.wikipedia.org/wiki/Venet_(Berg),https://de.wikipedia.org/wiki/Datei:Venet.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Venet_(Berg)&language=de&params=47.148611111111_N_10.661388888889_E_dim:5000_region:AT-7_type:mountain(2512)&title=Venet,10° 39′ 41″ O
47° 34′ 30″ N,1787,Veitsberg (Bayerische Voralpen),https://de.wikipedia.org/wiki/Veitsberg_(Bayerische_Voralpen),https://de.wikipedia.org/wiki/Datei:Veitsberg.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Veitsberg_(Bayerische_Voralpen)&language=de&params=47.575_N_11.972222222222_E_dim:5000_region:AT-7_type:mountain(1787)&title=Veitsberg,11° 58′ 20″ O
47° 9′ 27″ N,2809,Valluga,https://de.wikipedia.org/wiki/Valluga,https://de.wikipedia.org/wiki/Datei:Austria_1.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Valluga&language=de&params=47.1575_N_10.213055555556_E_dim:5000_region:AT-7/AT-8_type:mountain(2809),10° 12′ 47″ O
46° 55′ 25″ N,2812,Piz Val Gronda (Samnaungruppe),https://de.wikipedia.org/wiki/Piz_Val_Gronda_(Samnaungruppe),https://de.wikipedia.org/wiki/Datei:Austria_Tyrol_relief_location_map.svg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Piz_Val_Gronda_(Samnaungruppe)&language=de&params=46.923611111111_N_10.290833333333_E_dim:5000_region:AT-7/CH-GR_type:mountain(2812)&title=Piz+Val+Gronda,10° 17′ 27″ O
47° 4′ 36″ N,2562,Zwölferspitze (Stubaier Alpen),https://de.wikipedia.org/wiki/Zw%C3%B6lferspitze_(Stubaier_Alpen),https://de.wikipedia.org/wiki/Datei:Zw%C3%B6lfer_von_Milders.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Zw%C3%B6lferspitze_(Stubaier_Alpen)&language=de&params=47.076666666667_N_11.299722222222_E_dim:5000_region:AT-7_type:mountain(2562),11° 17′ 59″ O
47° 25′ 39″ N,1491,Zwölferkopf (Karwendel),https://de.wikipedia.org/wiki/Zw%C3%B6lferkopf_(Karwendel),https://de.wikipedia.org/wiki/Datei:Zw%C3%B6lferkopf.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Zw%C3%B6lferkopf_(Karwendel)&language=de&params=47.4276_N_11.6951_E_dim:5000_region:AT-7_type:mountain(1491)&title=Zw%C3%B6lferkopf,11° 41′ 42″ O
47° 34′ 0″ N,1284,"Zwölferkopf (Falkensteinkamm, 1284 m)","https://de.wikipedia.org/wiki/Zw%C3%B6lferkopf_(Falkensteinkamm,_1284_m)",https://de.wikipedia.org/wiki/Datei:Einerkopf_Zwoelferkopf.JPG,"https://tools.wmflabs.org/geohack/geohack.php?pagename=Zw%C3%B6lferkopf_(Falkensteinkamm,_1284_m)&language=de&params=47.566658_N_10.60527_E_dim:5000_region:DE-BY/AT-7_type:mountain(1284)&title=Zw%C3%B6lferkopf",10° 36′ 19″ O
47° 11′ 24″ N,2988,Zwölferkogel (Stubaier Alpen),https://de.wikipedia.org/wiki/Zw%C3%B6lferkogel_(Stubaier_Alpen),https://de.wikipedia.org/wiki/Datei:Zw%C3%B6lferkogel_(Stubaier_Alpen).jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Zw%C3%B6lferkogel_(Stubaier_Alpen)&language=de&params=47.19_N_11.010277777778_E_dim:5000_region:AT-7_type:mountain(2988)&title=Zw%C3%B6lferkogel,11° 0′ 37″ O
47° 9′ 46″ N,3081,Zwieselbacher Rosskogel,https://de.wikipedia.org/wiki/Zwieselbacher_Rosskogel,https://de.wikipedia.org/wiki/Datei:ZwieselbacherRosskogelFromS.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Zwieselbacher_Rosskogel&language=de&params=47.162777777778_N_11.0475_E_dim:5000_region:AT-7_type:mountain(3081),11° 2′ 51″ O
46° 58′ 35″ N,2895,Zuragkogel,https://de.wikipedia.org/wiki/Zuragkogel,https://de.wikipedia.org/wiki/Datei:Zuragk1.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Zuragkogel&language=de&params=46.976388888889_N_10.840833333333_E_dim:5000_region:AT-7_type:mountain(2895),10° 50′ 27″ O
46° 57′ 21″ N,2776,Zunig,https://de.wikipedia.org/wiki/Zunig,https://de.wikipedia.org/wiki/Datei:Zunig.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Zunig&language=de&params=46.955833333333_N_12.515277777778_E_dim:5000_region:AT-7_type:mountain(2776)&title=Gro%C3%9Fer+Zunig,12° 30′ 55″ O
46° 57′ 52″ N,3507,Zuckerhütl,https://de.wikipedia.org/wiki/Zuckerh%C3%BCtl,"https://de.wikipedia.org/wiki/Datei:Zuckerhuetl_seen_from_Wilder_Pfaff,_Stubai_Alps,_Austria.jpg",https://tools.wmflabs.org/geohack/geohack.php?pagename=Zuckerh%C3%BCtl&language=de&params=46.964444444444_N_11.153611111111_E_dim:5000_region:AT-7_type:mountain(3507),11° 9′ 13″ O
47° 2′ 59″ N,3089,Zsigmondyspitze,https://de.wikipedia.org/wiki/Zsigmondyspitze,https://de.wikipedia.org/wiki/Datei:Zsigmondyspitze_im_Juli_2008.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Zsigmondyspitze&language=de&params=47.049722222222_N_11.833055555556_E_dim:5000_region:AT-7_type:mountain(3089),11° 49′ 59″ O
47° 3′ 26″ N,3198,Zopetspitze,https://de.wikipedia.org/wiki/Zopetspitze,https://de.wikipedia.org/wiki/Datei:Zopatspitze_von_unteralb_der_Eisseeh%C3%BCtte.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Zopetspitze&language=de&params=47.057208_N_12.361457_E_dim:5000_region:AT-7_type:mountain(3198)&title=Zopetspitze,12° 21′ 41″ O
47° 3′ 39″ N,3087,Zopetkopf,https://de.wikipedia.org/wiki/Zopetkopf,https://de.wikipedia.org/wiki/Datei:Zopetspitze_von_der_Wei%C3%9Fspitze_a.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Zopetkopf&language=de&params=47.060793_N_12.362789_E_dim:5000_region:AT-7_type:mountain(3087)&title=Zopetkopf,12° 21′ 46″ O
47° 7′ 53″ N,3004,Zischgeles,https://de.wikipedia.org/wiki/Zischgeles,https://de.wikipedia.org/wiki/Datei:Zischgeles.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Zischgeles&language=de&params=47.131388888889_N_11.094722222222_E_dim:5000_region:AT-7_type:mountain(3004)&title=Zischgeles,11° 5′ 41″ O
47° 17′ 7″ N,1057,Zirler Berg,https://de.wikipedia.org/wiki/Zirler_Berg,https://de.wikipedia.org/wiki/Datei:Zirler_Berg_Pests%C3%A4ule_01.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Zirler_Berg&language=de&params=47.285277777778_N_11.224722222222_E_dim:5000_region:AT-7_type:mountain(1057),11° 13′ 29″ O
47° 25′ 16″ N,"2962,06",Zugspitze,https://de.wikipedia.org/wiki/Zugspitze,https://de.wikipedia.org/wiki/Datei:Zugspitze_Westansicht.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Zugspitze&language=de&params=47.421222222222_N_10.986305555556_E_dim:5000_region:DE-BY/AT-7_type:mountain(2962.06),10° 59′ 11″ O
47° 33′ 25″ N,1968,Zettenkaiser,https://de.wikipedia.org/wiki/Zettenkaiser,https://de.wikipedia.org/wiki/Datei:Zettenkaiser_E.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Zettenkaiser&language=de&params=47.556993_N_12.235664_E_dim:5000_region:AT-7_type:mountain(1968),12° 14′ 8″ O
47° 34′ 44″ N,597,Zeller Berg,https://de.wikipedia.org/wiki/Zeller_Berg,https://de.wikipedia.org/w/index.php?title=Datei:Zellerberg.jpg&filetimestamp=20040917172719&,https://tools.wmflabs.org/geohack/geohack.php?pagename=Zeller_Berg&language=de&params=47.578888888889_N_12.156111111111_E_dim:5000_region:AT-7_type:mountain(597),12° 9′ 22″ O
46° 56′ 18″ N,3228,Wurmtaler Kopf,https://de.wikipedia.org/wiki/Wurmtaler_Kopf,https://de.wikipedia.org/wiki/Datei:WurmtalerKopf.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wurmtaler_Kopf&language=de&params=46.938472222222_N_10.795555555556_E_dim:5000_region:AT-7_type:mountain(3228),10° 47′ 44″ O
47° 2′ 23″ N,3061,Wunwand,https://de.wikipedia.org/wiki/Wunwand,"https://de.wikipedia.org/wiki/Datei:Hexenkopf,_Eichham_uind_Wunspitze_von_der_Kreuzspitze.JPG",https://tools.wmflabs.org/geohack/geohack.php?pagename=Wunwand&language=de&params=47.039781_N_12.396867_E_dim:5000_region:AT-7_type:mountain(3061),12° 23′ 49″ O
47° 2′ 36″ N,3217,Wunspitze,https://de.wikipedia.org/wiki/Wunspitze,"https://de.wikipedia.org/wiki/Datei:Eichham,_Kuhhaut,_Wunspitze_und_Wunwand_von_der_Kreuzspitze.jpg",https://tools.wmflabs.org/geohack/geohack.php?pagename=Wunspitze&language=de&params=47.043372_N_12.402352_E_dim:5000_region:AT-7_type:mountain(3217),12° 24′ 8″ O
47° 26′ 59″ N,2474,Wörner (Alpen),https://de.wikipedia.org/wiki/W%C3%B6rner_(Alpen),https://de.wikipedia.org/wiki/Datei:Woener_vom_Geroldsee_HQ.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=W%C3%B6rner_(Alpen)&language=de&params=47.449722222222_N_11.338611111111_E_dim:5000_region:DE-BY/AT-7_type:mountain(2474)&title=W%C3%B6rner,11° 20′ 19″ O
47° 2′ 58″ N,3210,Wollbachspitze,https://de.wikipedia.org/wiki/Wollbachspitze,https://de.wikipedia.org/wiki/Datei:Wollbachspitze.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wollbachspitze&language=de&params=47.049444444444_N_11.979444444444_E_dim:5000_region:AT-7/IT-BZ_type:mountain(3210),11° 58′ 46″ O
46° 59′ 3″ N,2776,Wolfendorn,https://de.wikipedia.org/wiki/Wolfendorn,https://de.wikipedia.org/wiki/Datei:Wolfendorn_NW.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wolfendorn&language=de&params=46.984153_N_11.537796_E_dim:5000_region:IT-BZ/AT-7_type:mountain(2776)&title=Wolfendorn,11° 32′ 16″ O
47° 19′ 53″ N,2522,Wolekleskarspitze,https://de.wikipedia.org/wiki/Wolekleskarspitze,https://de.wikipedia.org/wiki/Datei:Wolekleskarspitze_with_Noppenspitze_and_Kreuzkarspitze_from_Northeast.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wolekleskarspitze&language=de&params=47.331388888889_N_10.451388888889_E_dim:5000_region:AT-7_type:mountain(2522),10° 27′ 5″ O
46° 56′ 49″ N,2772,Wohl (Lasörlinggruppe),https://de.wikipedia.org/wiki/Wohl_(Las%C3%B6rlinggruppe),https://de.wikipedia.org/wiki/Datei:Blick_auf_die_Lasoerlinghuette_im_Glauret..JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wohl_(Las%C3%B6rlinggruppe)&language=de&params=46.946944444444_N_12.390555555556_E_dim:5000_region:AT-7_type:mountain(2772)&title=Wohl,12° 23′ 26″ O
47° 6′ 38″ N,3182,Winnebacher Weißkogel,https://de.wikipedia.org/wiki/Winnebacher_Wei%C3%9Fkogel,https://de.wikipedia.org/wiki/Datei:Winnebacher_Wei%C3%9Fkogel_SE.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Winnebacher_Wei%C3%9Fkogel&language=de&params=47.110416666667_N_11.0625_E_dim:5000_region:AT-7_type:mountain(3182),11° 3′ 45″ O
47° 10′ 33″ N,2577,Windegg (Stubaier Alpen),https://de.wikipedia.org/wiki/Windegg_(Stubaier_Alpen),https://de.wikipedia.org/wiki/Datei:Fotscher_Windegg_von_SW.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Windegg_(Stubaier_Alpen)&language=de&params=47.175833333333_N_11.181388888889_E_dim:5000_region:AT-7_type:mountain(2577)&title=Windegg,11° 10′ 53″ O
46° 59′ 14″ N,3348,Windacher Daunkogel,https://de.wikipedia.org/wiki/Windacher_Daunkogel,https://de.wikipedia.org/wiki/Datei:WindacherDaunkogelFromW.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Windacher_Daunkogel&language=de&params=46.987222222222_N_11.081111111111_E_dim:5000_region:AT-7_type:mountain(3348),11° 4′ 52″ O
46° 53′ 7″ N,3768,Wildspitze,https://de.wikipedia.org/wiki/Wildspitze,https://de.wikipedia.org/wiki/Datei:Wildspitzefromtiefenbachkogel.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wildspitze&language=de&params=46.885277777778_N_10.867222222222_E_dim:5000_region:AT-7_type:mountain(3768),10° 52′ 2″ O
47° 25′ 55″ N,2119,Wildseeloder,https://de.wikipedia.org/wiki/Wildseeloder,https://de.wikipedia.org/wiki/Datei:Wildseeloder.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wildseeloder&language=de&params=47.431944444444_N_12.531388888889_E_dim:5000_region:AT-7_type:mountain(2119),12° 31′ 53″ O
46° 53′ 29″ N,3015,Wildnörderer,https://de.wikipedia.org/wiki/Wildn%C3%B6rderer,https://de.wikipedia.org/wiki/Datei:WildnoerdererFromSE.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wildn%C3%B6rderer&language=de&params=46.891388888889_N_10.615277777778_E_dim:5000_region:AT-7_type:mountain(3015)&title=Wildn%C3%B6rderer,10° 36′ 55″ O
47° 16′ 24″ N,2489,Wildmahdspitze,https://de.wikipedia.org/wiki/Wildmahdspitze,https://de.wikipedia.org/wiki/Datei:WildmahdspitzeII.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wildmahdspitze&language=de&params=47.273333333333_N_10.296944444444_E_dim:5000_region:AT-7_type:mountain(2489),10° 17′ 49″ O
47° 8′ 26″ N,2971,Wildgrat,https://de.wikipedia.org/wiki/Wildgrat,https://de.wikipedia.org/wiki/Datei:Wildgrat.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wildgrat&language=de&params=47.140555555556_N_10.826666666667_E_dim:5000_region:AT-7_type:mountain(2971),10° 49′ 36″ O
47° 8′ 39″ N,3278,Wildgerlosspitze,https://de.wikipedia.org/wiki/Wildgerlosspitze,https://de.wikipedia.org/wiki/Datei:Gerlos_Stausee.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wildgerlosspitze&language=de&params=47.144166666667_N_12.097777777778_E_dim:5000_region:AT-7/AT-5_type:mountain(3278),12° 5′ 52″ O
47° 21′ 48″ N,2306,Kleiner Wilder,https://de.wikipedia.org/wiki/Kleiner_Wilder,https://de.wikipedia.org/wiki/Datei:Wildengruppe_vom_Hoefats_SO_Grat.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kleiner_Wilder&language=de&params=47.363333333333_N_10.386111111111_E_dim:5000_region:AT-7/DE-BY_type:mountain(2306),10° 23′ 10″ O
47° 22′ 12″ N,2379,Großer Wilder,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Wilder,https://de.wikipedia.org/wiki/Datei:Grosser_Wilder_vom_Oberloch.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Wilder&language=de&params=47.37_N_10.388888888889_E_dim:5000_region:DE-BY/AT-7_type:mountain(2379),10° 23′ 20″ O
47° 17′ 16″ N,2577,Wilder Mann (Allgäuer Alpen),https://de.wikipedia.org/wiki/Wilder_Mann_(Allg%C3%A4uer_Alpen),https://de.wikipedia.org/wiki/Datei:Stillachtal04.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wilder_Mann_(Allg%C3%A4uer_Alpen)&language=de&params=47.287777777778_N_10.28_E_dim:5000_region:AT-7/DE-BY_type:mountain(2577)&title=Wilder+Mann,10° 16′ 48″ O
47° 16′ 12″ N,2542,Wilder Kasten,https://de.wikipedia.org/wiki/Wilder_Kasten,https://de.wikipedia.org/wiki/Datei:WilderKasten.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wilder_Kasten&language=de&params=47.27_N_10.2875_E_dim:5000_region:AT-7_type:mountain(2542),10° 17′ 15″ O
47° 6′ 13″ N,3021,Wildenkogel,https://de.wikipedia.org/wiki/Wildenkogel,https://de.wikipedia.org/wiki/Datei:Wildenkogel_from_SW.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wildenkogel&language=de&params=47.103611111111_N_12.459444444444_E_dim:5000_region:AT-7_type:mountain(3021)&title=Wildenkogel,12° 27′ 34″ O
47° 21′ 39″ N,2127,Wiedersberger Horn,https://de.wikipedia.org/wiki/Wiedersberger_Horn,https://de.wikipedia.org/wiki/Datei:Wiedersberger_Horn_NO.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Wiedersberger_Horn&language=de&params=47.360833333333_N_11.9225_E_dim:5000_region:AT-7_type:mountain(2127),11° 55′ 21″ O
46° 52′ 50″ N,3556,Ötztaler Urkund,https://de.wikipedia.org/wiki/%C3%96tztaler_Urkund,https://de.wikipedia.org/wiki/Datei:%C3%96tztaler_Urkund.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=%C3%96tztaler_Urkund&language=de&params=46.880555555556_N_10.873611111111_E_dim:5000_region:AT-7_type:mountain(3556)&title=%C3%96tztaler+Urkund,10° 52′ 25″ O
47° 20′ 12″ N,2632,Urbeleskarspitze,https://de.wikipedia.org/wiki/Urbeleskarspitze,https://de.wikipedia.org/wiki/Datei:Urbeleskarspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Urbeleskarspitze&language=de&params=47.336666666667_N_10.468333333333_E_dim:5000_region:AT-7_type:mountain(2632),10° 28′ 6″ O
47° 25′ 56″ N,2340,Daniel (Berg),https://de.wikipedia.org/wiki/Upsspitze,https://de.wikipedia.org/wiki/Datei:Upsspitze_Daniel.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Daniel_(Berg)&language=de&params=47.432222222222_N_10.880277777778_E_dim:5000_region:AT-7_type:mountain(2340)&title=Daniel,10° 52′ 49″ O
47° 37′ 14″ N,1773,Unterberghorn,https://de.wikipedia.org/wiki/Unterberghorn,https://de.wikipedia.org/wiki/Datei:Unterberghorn.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Unterberghorn&language=de&params=47.620555555556_N_12.436111111111_E_dim:5000_region:AT-7_type:mountain(1773),12° 26′ 10″ O
47° 30′ 38″ N,1187,Unterberg (Waidringer Alpen),https://de.wikipedia.org/wiki/Unterberg_(Waidringer_Alpen),https://de.wikipedia.org/wiki/Datei:Austria_Tyrol_relief_location_map.svg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Unterberg_(Waidringer_Alpen)&language=de&params=47.510555555556_N_12.603888888889_E_dim:5000_region:AT-7_type:mountain(1187)&title=Unterberg,12° 36′ 14″ O
47° 30′ 55″ N,2078,Unnütze,https://de.wikipedia.org/wiki/Unn%C3%BCtze,https://de.wikipedia.org/wiki/Datei:Unnutze_ost.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Unn%C3%BCtze&language=de&params=47.515277777778_N_11.738611111111_E_dim:5000_region:AT-7_type:mountain(2078),11° 44′ 19″ O
47° 4′ 14″ N,3426,Umbalköpfl,https://de.wikipedia.org/wiki/Umbalk%C3%B6pfl,https://de.wikipedia.org/wiki/Datei:Umbaltal_035.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Umbalk%C3%B6pfl&language=de&params=47.07052_N_12.248565_E_dim:5000_region:AT-7/AT-5_type:mountain(3426),12° 14′ 55″ O
47° 33′ 8″ N,2226,Tuxeck,https://de.wikipedia.org/wiki/Tuxeck,https://de.wikipedia.org/wiki/Datei:20101003-Tuxeck_Gipfelaufbau.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Tuxeck&language=de&params=47.552222222222_N_12.288888888889_E_dim:5000_region:AT-7_type:mountain(2226)&title=Tuxeck,12° 17′ 20″ O
46° 59′ 26″ N,3420,Turnerkamp,https://de.wikipedia.org/wiki/Turnerkamp,https://de.wikipedia.org/wiki/Datei:Turnerkamp_vom_Rossr%C3%BCckengrat_aus_gesehen.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Turnerkamp&language=de&params=46.990555555556_N_11.809166666667_E_dim:5000_region:AT-7/IT-BZ_type:mountain(3420),11° 48′ 33″ O
47° 3′ 50″ N,2844,Türml,https://de.wikipedia.org/wiki/T%C3%BCrml,https://de.wikipedia.org/wiki/Datei:T%C3%BCrm_von_Osten_b.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=T%C3%BCrml&language=de&params=47.06394_N_12.314905_E_dim:5000_region:AT-7_type:mountain(2844)&title=T%C3%BCrm,12° 18′ 54″ O
47° 3′ 5″ N,3054,Tulpspitze,https://de.wikipedia.org/wiki/Tulpspitze,https://de.wikipedia.org/wiki/Datei:Tulpspitze_von_der_Eisseeh%C3%BCtte_c.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Tulpspitze&language=de&params=47.051391_N_12.362639_E_dim:5000_region:AT-7_type:mountain(3054)&title=Tulpspitze,12° 21′ 46″ O
47° 14′ 0″ N,2370,Tschirgant,https://de.wikipedia.org/wiki/Tschirgant,"https://de.wikipedia.org/wiki/Datei:Tussen_Mils-Au_en_Imst,_panorama_foto3_2012-08-14_15.10.JPG",https://tools.wmflabs.org/geohack/geohack.php?pagename=Tschirgant&language=de&params=47.233333333333_N_10.783333333333_E_dim:5000_region:AT-7_type:mountain(2370),10° 47′ 0″ O
46° 59′ 46″ N,2902,Großer Trögler,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Tr%C3%B6gler,https://de.wikipedia.org/wiki/Datei:Tr%C3%B6glermassiv.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Tr%C3%B6gler&language=de&params=46.996111111111_N_11.160555555556_E_dim:5000_region:AT-7_type:mountain(2902),11° 9′ 38″ O
46° 59′ 0″ N,3097,Tribulaun,https://de.wikipedia.org/wiki/Tribulaun,https://de.wikipedia.org/wiki/Datei:Tribulaune.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Tribulaun&language=de&params=46.983333333333_N_11.333333333333_E_dim:5000_region:AT-7/IT-BZ_type:mountain(3097)&title=Pflerscher+Tribulaun,11° 20′ 0″ O
